instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
3267,Mandy Moore,Ladies' Choice,4B31QOL13iBeuIsaGD20BS,20,0.745,0.639,207089.221185372,0.527,0.0,G,0.105,-5.691,Major,0.025,95.058,3-Apr,0.233,Movie
3268,Dorothée,Dorothée au lait - Suite,1Rzv9hwuNO1H7N947tD1e8,0,0.681,0.81,207089.221185372,0.462,3.28e-05,A,0.18,-14.047,Major,0.459,?,4-Apr,0.835,Movie
3269,Henri Salvador,Les Maris Les Papas Et Les Chats,3Ihw9dUCollBvcOIqyByx1,0,0.922,0.835,153391.0,0.453,0.0136,A#,0.0877,-14.392,Minor,0.106,107.446,4-Apr,0.854,Movie
3270,Chorus,Prayer - Language: Tamil; Genre: Christian Devotional,5DzpHCNBCShm5QwRNyItuw,0,0.908,0.659,52627.0,0.177,0.0,A,0.131,-17.04,Major,0.578,79.31,3-Apr,0.535,Movie
3271,empty_field,On a Turquoise Cloud,15p9t3NubOAe6BhsZKMrT1,3,0.971,0.182,202000.0,0.146,0.0352,B,0.111,-13.923,Major,0.0377,136.09,4-Apr,0.0361,Movie
3272,Alan Menken,Wolf Chase,4Zpp5GYLiULsr6aKG2C8x3,38,0.313,0.105,194587.0,0.336,0.873,A#,0.0932,-11.277,Minor,0.039,80.921,4-Apr,0.046,Movie
3273,Henri Salvador,Sous l'océan,0kCBorRrKZkSztd9m0QI3r,12,0.488,0.688,191800.0,0.739,0.0,A#,0.255,-5.806,Major,0.107,100.04,4-Apr,0.826,Movie
3274,Howard Ashman,Gaston,0anoqTX5TDkfQhwMfDBu7G,1,0.983,0.586,225413.0,0.29,2.27e-05,A#,0.246,-14.501,Major,0.111,111.987,3-Apr,0.713,Movie
3275,Henri Salvador,Prends Moi Dans Tes Bras,4Py2NS1Cn75pZoeFIz62GJ,0,0.98,0.279,156293.0,0.18,0.00252,D,0.166,-12.851,Major,0.0324,84.859,4-Apr,0.241,Movie
3276,empty_field,The Girls in My Life (Pt. 1),6R1ANF6aEIqwFHoQuHll2m,17,0.967,0.65,106747.0,0.177,0.0315,F,0.11,-16.182,Major,0.0515,93.346,4-Apr,0.425,Movie
3277,Henri Salvador,Doucement,5vdNoFezjTsQTrZxPK8tDg,0,0.494,0.56,185693.0,0.303,5.61e-05,B,0.104,-11.933,Minor,0.118,89.022,4-Apr,0.29,Movie
3278,empty_field,We're in Harmony (Finale) - Soundtrack,3KimGr933XzRsHBxURNBhe,29,0.854,0.418,207089.221185372,0.432,1.1e-06,C,0.174,-8.18,Major,0.19,120.896,4-Apr,0.299,Movie
3279,Randy Newman,Together Again and a Very Merry Christmas,7hFDk6oXhUqLpJetdu4qzl,10,0.916,0.417,107679.0,0.05,0.0945,F,0.388,-21.184,Major,0.0291,81.187,4-Apr,0.324,Movie
3280,Nathan Lane,"How Can You Kiss Those Good Times Goodbye: Whiteside, Maggie",4s8PTe1uUoqcaAmveIKAxJ,22,0.831,0.434,207089.221185372,0.338,0.0,G,0.296,-12.759,Major,0.239,78.867,4-Apr,0.339,Movie
3281,Amy Adams,If I Didn't Care,0bkb7eAZpA3DHCPVEaOUM2,33,0.951,0.362,187587.0,0.126,0.000106,F,0.127,-16.317,Major,0.0401,90.446,3-Apr,0.107,Movie
3282,Jean Claude Corbel,Peau D'âne 1,1XRDCCPGMZdifJv1hrrUD0,0,0.804,0.563,233187.0,0.145,0.0,C,0.835,-17.287,Major,0.846,62.515,3-Apr,0.598,Movie
3283,Henri Salvador,"Emilie Jolie & le conteur, Pt. 6",01hJnhpAmjzg85Etnz2ECH,0,0.0974,0.526,25813.0,0.168,0.0,F,0.285,-19.935,Major,0.174,109.139,3-Apr,0.294,Movie
3284,Cliff Edwards,Ain't Misbehavin',77QDkt8AxRhKlbTCzrf5fV,2,0.965,0.651,141756.0,0.103,0.0,D#,0.117,-15.004,Major,0.103,129.005,4-Apr,0.583,Movie
3285,Cliff Edwards,Over the Rainbow,3P5c5KR83w2Ri979JX9llz,8,0.982,0.628,157174.0,0.0474,0.00015,D#,0.201,-20.061,Major,0.0849,115.499,4-Apr,0.534,Movie
3286,empty_field,Who Are You,1hyHgyS1V37c5gYSBmNy6R,15,0.91,0.281,355133.0,0.339,0.000686,C#,0.0997,-10.438,Minor,0.03,137.994,4-Apr,0.175,Movie
3287,Riders In The Sky,My Adobe Hacienda,57tfCeZUdvRUSgOJYaTcFG,8,0.759,0.462,172453.0,0.227,4.65e-05,C,0.201,-11.915,Major,0.0304,163.988,4-Apr,0.609,Movie
3288,Liz Callaway,"I Wish I Didn't Love You So (From ""From the Perils of Pauline"")",5usSAEQgKOnG03QXGDm1zA,3,0.718,0.251,239933.0,0.189,0.000235,D#,0.108,-13.559,Major,0.0317,?,3-Apr,0.0829,Movie
3289,Dominique Tirmont,"Aquelos mountagnos ""Se Canto""",0LoL9e5uLLtjYOx41TRcxE,0,0.921,0.267,116960.0,0.504,0.0,G,0.101,-7.944,Major,0.0617,?,5-Apr,0.369,Movie
3290,Alan Menken,"Ship At Sea - From ""Pocahontas""/Score",21ghiRcCJvT45IdK7cYuth,32,0.929,0.376,154760.0,0.259,0.855,D,0.367,-14.873,Major,0.0327,89.844,4-Apr,0.0783,Movie
3291,Charlton Heston,The Sixth Day: God Created Adam,0sP7R1Iue2uaVE9HNzgSID,0,0.683,0.562,124733.0,0.0464,0.0,A#,0.325,-29.445,Minor,0.618,169.193,5-Apr,0.319,Movie
3292,Randy Newman,Rilke's Panther - Remastered Awakenings - Original Motion Picture Soundtrack,1vrq0gc8U6kxkNNnD79gEp,11,0.924,0.22,191200.0,0.0463,0.907,G,0.143,-27.868,Minor,0.0381,87.944,4-Apr,0.0357,Movie
3293,empty_field,Finale,77hVmWXoYxXpO972gV2yor,16,0.97,0.184,102547.0,0.263,0.149,A#,0.32,-11.924,Major,0.0322,?,3-Apr,0.469,Movie
3294,Randy Newman,Wedding - Remastered Original Motion Picture Score,7gR2K9p8v5BB0uGLCcVimW,3,0.939,0.236,113467.0,0.109,0.671,G,0.0873,-21.138,Major,0.0413,?,3-Apr,0.0366,Movie
3295,Dorothée,Par amour pour toi,0cLyScyKTvOEcF64ReuwiO,2,0.357,0.64,164840.0,0.496,0.0,G,0.15,-9.423,Major,0.0278,?,4-Apr,0.779,Movie
3296,Shelby Flint,Every Night,7dKzXQb3K8irtPC2xtmcsJ,7,0.95,0.359,163533.0,0.202,0.00605,D,0.11,-14.115,Major,0.0463,94.652,1-Apr,0.297,Movie
3297,Bruno Pelletier,Creep - Live,4OXHdpES50ygaA9nJItxtE,18,0.462,0.484,192947.0,0.376,8.61e-05,F#,0.73,-9.761,Major,0.184,122.282,3-Apr,0.297,Movie
3298,Hélène Ségara,Les Champs-Élysées,1uLAKESXylbYIK2tSMh7XT,21,0.476,0.711,190880.0,0.434,0.0,C,0.256,-8.937,Major,0.0397,94.998,3-Apr,0.499,Movie
3299,Ken Page,Page by Page,6vMtX9MnZ09peNjSVVvTOS,0,0.924,0.457,207089.221185372,0.345,0.0,C,0.381,-8.844,Major,0.3,?,4-Apr,0.348,Movie
3300,Donald Novis,Dear Old Donegal,0qeGCfzkQfpt2JlHqxamOG,8,0.834,0.639,207089.221185372,0.674,0.0,C#,0.919,-10.05,Major,0.427,147.37,4-Apr,0.927,Movie
3301,Bruno Pelletier,Rêve d'août,0D1ocx9WWiQLemSM1OXfNR,7,0.279,0.652,207147.0,0.6,0.000341,F#,0.143,-6.864,Major,0.0244,108.041,4-Apr,0.259,Movie
3302,Oliver Wallace,Big Chief Flying Eagle / I Had a Mother Once,3dJ9SKpD5mClbLs6g1J3Bs,24,0.877,0.404,87933.0,0.0993,0.189,E,0.323,-19.821,Minor,0.143,122.824,4-Apr,0.311,Movie
3303,empty_field,"Sonata No. 4 for Violin and Harpsichord in C minor, BWV 1017: I. Siciliano (arr. L. Stokowski): Sonata No. 4 for Violin and Harpsichord in C minor, BWV 1017: I. Siciliano (arr. L. Stokowski for orchestra)",3mYCd23hPxJW5okSvMoy3x,5,0.934,0.153,160227.0,0.0631,0.591,F,0.165,-29.17,Minor,0.0392,84.172,3-Apr,0.0961,Movie
3304,Mozart Opera Rock,Le trublion,6KtLECDztnah63TNmV4Plw,33,0.0728,0.577,207089.221185372,0.645,0.0,C,0.156,-5.033,Minor,0.0331,119.983,4-Apr,0.195,Movie
3305,Daniel Lavoie,Woman To Man,2ss40bDAOTFKFAgMNgriwB,1,0.112,0.547,236200.0,0.496,0.114,A#,0.314,-10.932,Major,0.0273,147.052,4-Apr,0.387,Movie
3306,Alan Menken,Fireworks - Remastered 2014,6B3VHoemogRyAp6VokPNKF,19,0.694,0.545,131773.0,0.0909,0.00542,G,0.122,-19.518,Major,0.0476,125.609,4-Apr,0.291,Movie
3307,Donny Osmond,This Guy's In Love With You,0CPwNXw5qD9588d86nropo,13,0.813,0.589,242987.0,0.198,1.01e-05,C#,0.111,-11.499,Major,0.0275,82.004,4-Apr,0.289,Movie
3308,Nathan Lane,ONE,2OaPyH3JLuft6iuNFHFJl0,11,0.873,0.695,137160.0,0.435,0.0,A,0.532,-9.547,Minor,0.115,130.3,4-Apr,0.538,Movie
3309,Audra McDonald,"""I Was Doin' the Bad Drugs Heavy...""",6RDNSJw31Kahq1AemzpTo0,3,0.718,0.665,239307.0,0.293,0.0,F,0.125,-15.928,Major,0.934,99.766,1-Apr,0.198,Movie
3310,Mozart Opera Rock,Penser l'impossible,2fkZsMjRCcEboZnIVsOIxe,36,0.0546,0.492,210680.0,0.828,1.71e-06,A,0.115,-4.488,Minor,0.0408,101.928,4-Apr,0.202,Movie
3311,Julie Andrews,I Feel Pretty,4foHrLnu7mtWV0DMLimH9p,39,0.819,0.563,115733.0,0.328,0.0,F,0.12,-13.852,Major,0.0382,103.28,4-Apr,0.599,Movie
3312,Chorus - Sleeping Beauty,Final (La Belle au Bois Dormant),7aHUol3Vz9xHm4Yot2dSKi,19,0.945,0.257,101240.0,0.375,0.179,A#,0.691,-11.258,Major,0.0332,87.007,1-Apr,0.446,Movie
3313,Richard M. Sherman,Mary Poppins: Chimpanzoo,1ReMkk2qSsgGam4y9Adklz,0,0.905,0.676,207089.221185372,0.22,0.0,A,0.195,-16.839,Major,0.915,102.759,3-Apr,0.754,Movie
3314,Chorus,Aavo Saiyo Ni Ral Gaavo,5K7AMlpc4796JRWXb26nCV,0,0.0218,0.61,175000.0,0.769,0.00886,A#,0.136,-8.444,Minor,0.0423,83.041,4-Apr,0.967,Movie
3315,Oliver Wallace,"What a Dog/He's a Tramp - From ""Lady and the Tramp""/Soundtrack Version",2DTBgxP18g8wC6bz6Ij2zn,37,0.933,0.42,207089.221185372,0.193,0.0,G,0.201,-16.416,Major,0.0394,79.397,3-Apr,0.32,Movie
3316,empty_field,Happy Talk,5r2nbIFkimezrToTyLBQCw,10,0.839,0.412,228453.0,0.225,1.99e-06,E,0.83,-14.864,Major,0.0981,?,4-Apr,0.704,Movie
3317,Justin Hurwitz,"Summer Montage / Madeline - From ""La La Land"" Soundtrack",0ToHhkK4qtwEyKOxhQpMbJ,58,0.113,0.596,124640.0,0.502,0.797,G,0.264,-6.783,Major,0.0277,107.719,4-Apr,0.653,Movie
3318,Larry Groce,If I Had a Boat,36K0HEIFRw9K4Rj4cc5CDs,1,0.781,0.585,197387.0,0.458,0.0,E,0.134,-8.037,Major,0.0285,85.44,4-Apr,0.628,Movie
3319,Kristin Chenoweth,(The Legend of) Miss Baltimore Crabs,6yi89F4R1EcJq6Glu63z8U,38,0.47,0.567,206800.0,0.596,0.0,C#,0.12,-5.527,Major,0.259,134.294,4-Apr,0.722,Movie
3320,Randy Newman,Enter The Heroes,5xr4NKzmwqr0cvRMZr7cFz,30,0.816,0.376,63000.0,0.261,0.885,C#,0.192,-14.406,Major,0.0284,?,4-Apr,0.407,Movie
3321,Henri Salvador,Le Petit Souper aux Chandelles,37sWianweYMt42ZoSABn6y,0,0.776,0.513,162547.0,0.0837,0.0,C#,0.117,-14.976,Major,0.172,166.188,5-Apr,0.319,Movie
3322,Julie Andrews,Oh Dear What Can the Matter Be,6dfTXUzTDYPtgGx8jpinZE,15,0.959,0.268,207089.221185372,0.233,0.0,F,0.654,-12.931,Minor,0.0342,94.936,1-Apr,0.204,Movie
3323,Lea Salonga,"Sitsiritsit, Alibangbang",5JJPHbFPolI3dl8VbUuoAs,9,0.84,0.742,93888.0,0.432,0.0,F#,0.0812,-4.978,Major,0.0694,165.095,4-Apr,0.773,Movie
3324,Leopold Stokowski,Tchaikovsky: Humoresque - Leopold Stokowksi Transcriptions,3snvF3nwOLgOqvmTOG0KNF,0,0.99,0.43,114480.0,0.116,0.908,G,0.121,-24.73,Major,0.0386,117.618,4-Apr,0.347,Movie
3325,Daniel Lavoie,Ce monde sans issue,57ZFGaW66paXmQBrxLdgfD,5,0.791,0.634,207089.221185372,0.381,0.246,F,0.0868,-10.129,Major,0.0276,78.396,4-Apr,0.507,Movie
3326,empty_field,Robotech,2dbFLEQojkH0Z7xBL7uvMl,8,0.424,0.651,181760.0,0.887,0.0,B,0.272,-6.793,Major,0.0414,129.902,4-Apr,0.797,Movie
3327,Oliver Wallace,"The Muzzle/Wrong Side of the Tracks - From ""Lady and the Tramp""/Score",6m7HjxgVcktBJIwOBG8r4F,19,0.973,0.488,114200.0,0.409,0.688,C,0.123,-11.39,Major,0.0665,139.318,4-Apr,0.466,Movie
3328,Frank Churchill,"It Could Even Happen to Flower - From ""Bambi""/Score",5XJXtrptiQqFhhx17PE08h,17,0.847,0.378,119507.0,0.111,0.0027,F,0.0921,-20.042,Major,0.0354,102.735,4-Apr,0.51,Movie
3329,empty_field,Avec un tout petit rien,5hRbkJLqPQ7KSyyV11F5MI,0,0.987,0.6,153107.0,0.142,1.51e-05,A#,0.164,-16.798,Major,0.12,?,4-Apr,0.563,Movie
3330,Riders In The Sky,That's How the Yodel Was Born,5XtErGdHEcSjGh4KeDojm4,10,0.688,0.343,207089.221185372,0.442,5.96e-06,G,0.722,-12.162,Major,0.104,72.365,4-Apr,0.687,Movie
3331,empty_field,Fantasia 2000 - Storyteller Version,0De8H4o9xzPtjRp9dns0L5,18,0.764,0.413,999413.0,0.385,1.03e-06,C#,0.0976,-14.644,Major,0.447,80.058,4-Apr,0.521,Movie
3332,Dorothée,Ah ! Vous dirai-je maman,6F4qr7YFTEmUzAMbnMlxRB,1,0.884,0.906,82155.0,0.237,0.0,B,0.0777,-14.422,Major,0.0551,101.259,4-Apr,0.968,Movie
3333,Randy Newman,Bard,44X2fcZQhyywsHTmvbS5zY,12,0.994,0.659,135467.0,0.0442,0.871,F,0.112,-21.124,Minor,0.0774,127.473,4-Apr,0.462,Movie
3334,Frank Churchill,"Sbarra - Grands Battements: ""Never Smile at a Crocodile"" - from ""Peter Pan""",0lgScP4Sc9teQbV8TBJac6,24,0.971,0.777,83681.0,0.108,0.624,C,0.0929,-14.691,Major,0.0743,?,4-Apr,0.503,Movie
3335,empty_field,"The Storm - From ""The Little Mermaid""/Score",69txcB8NzMSAkP05YoIgyl,40,0.903,0.383,200253.0,0.188,0.896,G,0.221,-19.622,Minor,0.0374,81.017,4-Apr,0.159,Movie
3336,Mel Gibson,It's A Matter Of Time,33Bzf3HAzVRKBUC6qkuzUO,3,0.505,0.721,207089.221185372,0.51,5.81e-06,G,0.174,-8.647,Major,0.0257,104.939,4-Apr,0.547,Movie
3337,Oliver Wallace,Cat and Mice / The King's Plans,6GsLY75eZHnOAWFqdKmZ4b,9,0.984,0.279,230719.0,0.0959,0.933,G,0.0928,-20.859,Major,0.0401,81.117,4-Apr,0.053,Movie
3338,Dorothée,En passant par la Lorraine,5oz4kia07PqNtaP5QXeJDu,0,0.603,0.613,100800.0,0.624,0.0,F,0.0848,-14.065,Major,0.0661,129.885,4-Apr,0.95,Movie
3339,Dominique Tirmont,Le petit renne au nez rouge,5ll28DvYjtjY46fpT527Bv,0,0.89,0.689,131627.0,0.35,0.0,A,0.129,-7.559,Major,0.0361,136.203,4-Apr,0.75,Movie
3340,Daniel Lavoie,Si je savais parler aux femmes,3fpVWegR6YOS1Yk5HSMYIq,1,0.92,0.417,175987.0,0.247,0.228,F,0.198,-12.466,Minor,0.0319,104.57,4-Apr,0.366,Movie
3341,Disney Studio Chorus,"Pink Elephants on Parade - From ""Dumbo"" / Soundtrack Version",3SiNltrEaZFHqdI51m9T41,36,0.935,0.728,207089.221185372,0.435,0.00544,F,0.179,-12.023,Major,0.217,110.936,4-Apr,0.516,Movie
3342,Les Hérissons,La fille du bédouin (Compte Obligado),5aPqksnUzhgLDJlBhKXNpN,0,0.256,0.78,207089.221185372,0.689,3.01e-05,G,0.106,-8.317,Major,0.0474,112.027,4-Apr,0.875,Movie
3343,empty_field,Christmas Time - Radio Edit,0c9j1iQQ6PgBLaiNRZMIGV,1,0.76,0.573,207089.221185372,0.393,0.0,F,0.173,-8.152,Major,0.0243,97.5,3-Apr,0.459,Movie
3344,Randy Newman,Boo's Tired,7IIV0Mt1RCpPXPFHxVH67i,33,0.926,0.247,63760.0,0.244,0.0749,B,0.236,-16.564,Major,0.04,57.435,3-Apr,0.103,Movie
3345,Disney Studio Chorus,"Main Title (Bella Notte)/The Wag of a Dog's Tail - From ""Lady and the Tramp""/Soundtrack Version",3WyRgi8CzQnhzO0xw79tTS,33,0.992,0.22,123200.0,0.4,0.331,A,0.239,-11.921,Major,0.0367,?,3-Apr,0.0875,Movie
3346,empty_field,Surfer toucher couler,6qklFtu2ztL8jYVMElgPWA,0,0.87,0.474,207089.221185372,0.31,3.44e-06,C,0.107,-8.134,Minor,0.0468,101.107,4-Apr,0.159,Movie
3347,Sacha Tran,"Mort ou vivant - Inspiré du roman ""Les Brumes de Grandville""",41ZByyURcRuLgqYcSRnPzP,10,0.161,0.633,207089.221185372,0.797,2.52e-05,G#,0.115,-6.391,Major,0.0364,127.071,4-Apr,0.524,Movie
3348,Chorus,Gia Ke Hara Sou Geronta,0DrPfPbgV3TxsxgqEjQzPk,0,0.655,0.513,160133.0,0.528,0.0,F,0.381,-5.32,Minor,0.0417,129.18,4-Apr,0.509,Movie
3349,empty_field,Rednecks - Remastered,7zmVAVcT1oho7iWJGpApkE,31,0.37,0.626,189146.0,0.649,4.4e-06,D,0.194,-5.737,Major,0.0581,115.675,4-Apr,0.523,Movie
3350,empty_field,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",1OlaiZZXmhChs1Cw63Gq1f,68,0.808,0.296,207089.221185372,0.132,0.0,F,0.543,-19.311,Major,0.0719,166.765,3-Apr,0.477,Movie
3351,Randy Newman,Punch,1e1JKLEDKP7hEQzJfNAgPl,5,0.921,0.0993,30693.0,0.11,0.695,A#,0.168,-21.955,Major,0.046,?,4-Apr,0.0882,Movie
3352,Nicole Kidman,Unusual Way,7JJ22vCP45tMhZnAH4Sp1e,27,0.835,0.307,206040.0,0.153,1.01e-06,F,0.117,-13.752,Minor,0.0312,101.268,4-Apr,0.139,Movie
3353,Samuel E. Wright,Under the Sea - From The Little Mermaid,5cJ438RWZw2l6zIeLfAiEi,13,0.7,0.51,193560.0,0.692,0.0,F,0.17,-7.599,Major,0.169,?,4-Apr,0.825,Movie
3354,Liz Callaway,The Piano,4dYUOfmWna6DFccnz732n8,0,0.857,0.218,246925.0,0.268,0.0,G,0.114,-12.816,Major,0.0348,175.212,4-Apr,0.365,Movie
3355,empty_field,La valse des lilas,2tY1gxCKslfXLFpFofYmJQ,22,0.922,0.298,330533.0,0.173,7.71e-05,C,0.124,-15.494,Major,0.0343,?,4-Apr,0.159,Movie
3356,China Moses,Running,7yNTZj1ugKCeRJdSP1meOk,21,0.264,0.481,216507.0,0.705,0.000301,G,0.0625,-6.002,Major,0.0744,99.815,4-Apr,0.559,Movie
3357,Randy Newman,Marie - Demo Version,6KGp8jjoVj7SVzb1pMmuoM,19,0.963,0.37,207089.221185372,0.0925,4.33e-05,A,0.146,-20.321,Major,0.0333,77.703,4-Apr,0.235,Movie
3358,Randy Newman,Pre-Race Pageantry,3UOlYczxtt70Xj1VplXgj8,32,0.863,0.433,207089.221185372,0.305,0.946,C,0.232,-10.574,Major,0.0477,82.975,4-Apr,0.204,Movie
3359,Marie-Thérèse Orain,Le télégraphiste,77o0diCQA70xYZnOey5OeD,0,0.865,0.612,231817.0,0.467,0.0,F,0.417,-8.937,Minor,0.732,?,4-Apr,0.711,Movie
3360,empty_field,The Second Day,4jgvwbj4PERxSaZggwOEg9,0,0.987,0.349,37560.0,0.117,1.34e-06,B,0.239,-23.829,Major,0.0487,87.741,4-Apr,0.365,Movie
3361,empty_field,Marketplace,250RLekaiL1q9qZer975Eg,35,0.836,0.417,157213.0,0.0454,0.107,C,0.333,-24.103,Major,0.0357,71.737,4-Apr,0.122,Movie
3362,empty_field,Magical House Cleaning / Blue or Pink - Score,18vzjwLBCtgLyWw5MKATil,7,0.943,0.486,167200.0,0.284,0.745,F,0.197,-14.751,Minor,0.0457,?,4-Apr,0.433,Movie
3363,Ken Page,Your Feet's Too Big,3l2pObHGPzGmgRWDlAbUJN,8,0.403,0.74,189467.0,0.26,0.0,D,0.0549,-15.018,Minor,0.114,108.424,4-Apr,0.613,Movie
3364,Leigh Harline,L'Etoile du bonheur (from 'Pinocchio'),7Gpr3kKk4BMgItz6UbI73q,0,0.984,0.165,260800.0,0.112,0.000486,D#,0.219,-18.06,Major,0.0471,83.692,4-Apr,0.0645,Movie
3365,Riders In The Sky,Someone's Got To Do It,4g5IWycTaExrzYZFynV9vs,0,0.229,0.714,183600.0,0.456,0.0,C,0.0808,-15.196,Major,0.298,112.702,4-Apr,0.747,Movie
3366,Phil Harris,The Bare Necessities,0scSfgjpQMdFhCOCW662A8,59,0.744,0.784,207089.221185372,0.297,0.0,C,0.183,-16.203,Major,0.0695,103.062,4-Apr,0.59,Movie
3367,Susan Egan,French Waltz,6XIiqQp6A0gzaIEaDszkZX,24,0.767,0.26,185261.0,0.496,0.0,D,0.205,-8.218,Major,0.0413,66.325,5-Apr,0.316,Movie
3368,empty_field,Ariel Left Behind - Remastered 2014,0VdV4ka3IsCmS4tgZjQQon,12,0.963,0.331,249760.0,0.0895,0.623,C,0.152,-19.133,Major,0.0393,114.984,4-Apr,0.0786,Movie
3369,Dominique Tirmont,Fanfan la Tulipe,2nZco160YsPJdiTPq396aq,0,0.85,0.675,207089.221185372,0.478,0.0,A#,0.102,-9.318,Major,0.271,111.556,4-Apr,0.935,Movie
3370,Pearl Bailey,"Bill Bailey, Won't You Please Come Home?",58Cp7noYfB4iEQJuyVpVRA,8,0.82,0.669,207089.221185372,0.587,0.0,C#,0.614,-9.061,Major,0.0422,107.302,4-Apr,0.884,Movie
3371,empty_field,Il est temps,39jUHiXAZrL137d4LygNth,24,0.00179,0.477,178040.0,0.711,2.41e-06,B,0.132,-7.162,Major,0.0704,126.955,4-Apr,0.345,Movie
3372,Craig Toungate,Can You Feel The Love Tonight,51itiTynIvWK1oce2Q6DUS,15,0.876,0.287,176200.0,0.365,0.0,F,0.604,-9.481,Major,0.0844,75.048,4-Apr,0.59,Movie
3373,empty_field,The Ball,59PxGprN0kACkscjHqWciz,10,0.137,0.176,146480.0,0.282,0.214,D,0.113,-10.838,Major,0.0342,178.876,3-Apr,0.211,Movie
3374,Riders In The Sky,The Mystery Of His Way,6lA3kkblPHXm90h7muChIw,2,0.688,0.502,182147.0,0.132,0.0,C,0.0856,-13.717,Major,0.0306,84.927,4-Apr,0.362,Movie
3375,empty_field,L'aiguille creuse - Partie 1,0uhnSuoPlikZpiW9Hj7V0Z,0,0.801,0.698,207089.221185372,0.306,0.0,G#,0.835,-15.032,Major,0.857,132.123,3-Apr,0.544,Movie
3376,Roger Bart,Go The Distance (Reprise),0yDpTj2XaHPTf0JcAo2rko,44,0.835,0.25,57693.0,0.448,9.99e-05,C,0.0569,-9.587,Major,0.0374,77.273,3-Apr,0.466,Movie
3377,empty_field,Postcard 2,7ujucw8kFBPIy9mz7DlmAq,0,0.902,0.541,95627.0,0.00945,0.0,D#,0.0735,-34.308,Major,0.086,127.311,4-Apr,0.37,Movie
3378,Marcel Boungou,Devant ton autel,2urXBNtg3MUaHuRFJWHiWt,8,0.0557,0.521,438560.0,0.398,0.000197,C,0.34,-11.039,Minor,0.0289,138.028,3-Apr,0.321,Movie
3379,Julie Andrews,Camelot: Before I Gaze at You Again,3DmSDRKoD5Ea3gzKjeprna,24,0.97,0.232,119040.0,0.0664,1.35e-05,A#,0.121,-22.261,Major,0.0535,76.802,5-Apr,0.171,Movie
3380,Leopold Stokowski,Symphony No.1 In C Major : III. Allegro Vivace; Trio,3TImqMdJcHboFVj2IId9vZ,2,0.857,0.254,248213.0,0.302,0.865,G#,0.124,-15.658,Major,0.0538,63.897,4-Apr,0.488,Movie
3381,Randy Newman,The Monster (Library Cue),4tB1sKUq1TrihPQQsNlkSD,0,0.964,0.316,207089.221185372,0.0512,0.846,A,0.161,-12.919,Major,0.0382,130.967,4-Apr,0.0682,Movie
3382,Randy Newman,Grasshoppers' Return - Score,58lwyhzkXd8xXsVrHOJA43,11,0.909,0.308,181853.0,0.245,0.784,C,0.235,-17.303,Major,0.0471,?,4-Apr,0.099,Movie
3383,Paige O'Hara,"Belle - From ""Beauty And The Beast""",4qYvjzDgJQF7KphwFAlKlZ,11,0.785,0.498,64253.0,0.273,0.0,B,0.348,-8.407,Major,0.0563,?,4-Apr,0.259,Movie
3384,Randy Newman,Love Story,0ksqrKoeNvywkfeqltzVQ3,16,0.954,0.554,184067.0,0.162,0.000788,A,0.0999,-12.931,Major,0.0474,115.244,4-Apr,0.232,Movie
3385,Leïla Bekhti,Chanson sur une drôle de vie,47HyqYe5m6Xca2A0WHJGiX,40,0.768,0.745,167333.0,0.458,0.0,G#,0.0955,-14.168,Major,0.04,98.039,4-Apr,0.671,Movie
3386,Julie Andrews,Finale,2iwfx49YV6hSLgcXCH8Ume,5,0.898,0.502,207089.221185372,0.224,0.0,D#,0.241,-14.217,Major,0.0478,?,4-Apr,0.661,Movie
3387,Chorus,Haath Ke Sinhorva Le Le,2KBuBJXG5VHWZTKVr6xuDc,0,0.591,0.764,98789.0,0.673,5.12e-06,E,0.17,-3.411,Major,0.0552,?,4-Apr,0.949,Movie
3388,Lorie,Rester La Même - Edit,1aUO38r5tnMbnd6PGMfWxs,3,0.102,0.762,214520.0,0.934,0.0,A,0.319,-3.84,Minor,0.0645,102.996,4-Apr,0.809,Movie
3389,Bill Shirley,On The Street Where You Live,2VPjeDCsNEyoUXbEwphx1K,35,0.901,0.308,176107.0,0.247,3.7e-06,C,0.267,-16.684,Major,0.0483,?,3-Apr,0.349,Movie
3390,Angela Lansbury,"The Age Of Not Believing - From ""Bedknobs And Broomsticks""",7dH8vCo5Q3U9BMfraAlwwP,14,0.875,0.358,207089.221185372,0.291,0.0,G,0.357,-10.89,Major,0.0292,114.38,4-Apr,0.3,Movie
3391,empty_field,J'me voyais plus,6JH2nS5are0KVHBoHiYpBp,10,0.135,0.604,207089.221185372,0.471,4.16e-05,D#,0.396,-7.331,Minor,0.0387,149.925,3-Apr,0.465,Movie
3392,Chorus,Naadu Yesuni Prema,0ZVcVsbWO5doT5ufdOgFWV,0,0.294,0.548,277733.0,0.627,0.00106,B,0.0498,-9.818,Minor,0.266,129.952,4-Apr,0.645,Movie
3393,Riders In The Sky,Let It Snow/The Last Christmas Medley You'll Ever Need to Hear,0aqOdseVSgM8Af2AQIA7Bj,4,0.523,0.569,207089.221185372,0.339,7.53e-05,G,0.509,-13.574,Major,0.422,?,4-Apr,0.756,Movie
