popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre,time_signature_encoded,key_encoded,mode_encoded
26,0.0147,0.593,199919,0.877,0.00753,0.096,-2.997,0.144,85.986,0.0383,Electronic,2,3,0
32,0.0313,0.501,237661,0.74,0.0,0.337,-5.125,0.0569,127.97,0.178,Electronic,2,1,0
28,0.00124,0.803,185625,0.961,0.313,0.0626,-0.523,0.102,128.028,0.655,Electronic,2,4,0
36,4.95e-05,0.537,312630,0.549,0.254,0.257,-8.344,0.132,119.013,0.19,Electronic,2,1,1
23,0.182,0.553,387573,0.382,0.416,0.0907,-13.121,0.0234,92.036,0.0952,Electronic,2,5,0
34,0.236,0.561,188690,0.962,0.0545,0.0605,-2.412,0.0864,145.021,0.456,Electronic,2,10,1
45,0.743,0.509,256667,0.397,0.00036,0.131,-9.171,0.0277,130.709,0.459,Electronic,2,2,0
30,0.00176,0.573,349747,0.858,0.301,0.208,-6.335,0.0497,101.984,0.241,Electronic,2,5,0
42,0.00122,0.648,159300,0.951,0.434,0.314,-0.842,0.231,100.023,0.551,Electronic,2,1,0
35,0.147,0.713,203294,0.874,0.0607,0.746,-4.706,0.321,170.085,0.476,Electronic,2,3,0
35,0.116,0.6,129213,0.439,0.00455,0.374,-14.97,0.0455,101.466,0.269,Electronic,2,1,1
35,0.023,0.6,283533,0.489,0.381,0.156,-9.603,0.0256,74.926,0.388,Electronic,2,7,0
36,0.125,0.535,224727,0.809,3.4e-05,0.0784,-4.48,0.0685,110.035,0.203,Electronic,2,8,0
25,0.0161,0.815,149647,0.666,0.552,0.0745,-5.995,0.227,113.197,0.483,Electronic,3,4,0
43,0.00949,0.629,364347,0.697,0.235,0.118,-11.293,0.0765,162.266,0.844,Electronic,2,9,0
23,0.0739,0.484,201606,0.934,0.000206,0.143,-3.258,0.252,150.359,0.193,Electronic,2,10,1
33,0.00123,0.439,276560,0.72,0.117,0.116,-8.42,0.044,161.953,0.255,Electronic,2,10,0
29,0.55,0.499,184960,0.295,0.00529,0.108,-10.679,0.0325,136.749,0.138,Electronic,1,2,1
31,0.00674,0.467,266227,0.857,0.000391,0.45,-6.66,0.0366,111.002,0.236,Electronic,2,10,0
17,0.0308,0.828,209379,0.922,0.467,0.276,-2.215,0.151,144.993,0.695,Electronic,2,3,0
29,0.0253,0.667,197647,0.684,0.177,0.259,-4.241,0.155,170.054,0.434,Electronic,2,5,0
27,0.000243,0.461,416958,0.797,0.212,0.315,-5.379,0.0386,123.035,0.114,Electronic,2,7,0
25,0.0253,0.379,213333,0.792,0.836,0.649,-7.988,0.0885,179.982,0.0339,Electronic,2,4,1
44,0.75,0.488,331227,0.385,0.81,0.132,-12.084,0.0274,76.913,0.144,Electronic,2,5,0
55,0.0171,0.665,392592,0.601,0.833,0.208,-7.981,0.0294,105.002,0.0999,Electronic,2,9,0
46,0.0081,0.751,245217,0.433,0.000726,0.0649,-12.756,0.0759,137.996,0.325,Electronic,2,8,1
27,0.00049,0.545,312000,0.925,0.268,0.0958,-2.973,0.105,139.989,0.0828,Electronic,2,4,1
37,0.499,0.71,361853,0.819,7.03e-05,0.062,-5.713,0.0345,114.997,0.599,Electronic,2,3,0
46,0.000863,0.597,328000,0.837,0.0,0.107,-6.382,0.0385,125.971,0.531,Electronic,2,8,0
33,0.00948,0.731,264960,0.885,0.376,0.0871,-6.394,0.0647,125.005,0.35,Electronic,2,10,0
23,0.434,0.767,321387,0.476,0.289,0.387,-11.084,0.0281,107.035,0.336,Electronic,2,2,1
44,0.254,0.657,293990,0.47,0.139,0.1,-11.241,0.355,93.032,0.592,Electronic,2,2,1
28,0.129,0.88,215769,0.838,0.0,0.0455,-3.004,0.308,130.089,0.659,Electronic,2,0,0
36,2.64e-05,0.599,319200,0.981,0.34,0.671,-1.148,0.105,75.041,0.0806,Electronic,2,4,0
36,0.0699,0.797,173240,0.718,0.0,0.223,-8.626,0.209,144.98,0.634,Electronic,2,0,1
51,0.00599,0.739,214400,0.876,0.446,0.274,-6.771,0.0504,149.994,0.479,Electronic,2,2,0
42,0.00013,0.596,202562,0.819,0.062,0.317,-8.73,0.0339,121.978,0.401,Electronic,2,4,0
42,0.0797,0.83,241173,0.768,0.0,0.139,-3.552,0.229,104.991,0.573,Electronic,2,7,1
33,0.134,0.761,264000,0.698,0.79,0.328,-8.3,0.0611,119.994,0.108,Electronic,2,4,0
37,0.477,0.82,339319,0.593,0.923,0.22,-10.251,0.0404,113.377,0.312,Electronic,2,1,0
53,0.411,0.627,196714,0.603,0.0,0.144,-7.983,0.11,139.869,0.498,Electronic,2,7,0
41,0.192,0.299,204289,0.404,0.696,0.131,-10.474,0.0298,179.908,0.0914,Electronic,1,10,1
56,0.068,0.725,257600,0.877,3.62e-05,0.09,-3.496,0.0646,105.919,0.0977,Electronic,2,3,0
25,0.0348,0.8,186926,0.594,0.534,0.688,-10.422,0.159,104.007,0.319,Electronic,2,3,0
40,0.000829,0.576,168000,0.968,0.0149,0.317,-3.086,0.14,112.36,0.0687,Electronic,0,5,0
30,0.0366,0.411,354742,0.552,0.0382,0.106,-8.909,0.0269,105.007,0.0728,Electronic,2,9,0
47,0.131,0.648,429453,0.712,0.843,0.287,-7.222,0.0333,114.027,0.104,Electronic,2,0,0
43,0.00385,0.663,213333,0.855,0.00126,0.179,-6.096,0.062,126.006,0.321,Electronic,2,9,1
37,0.223,0.772,394281,0.549,0.188,0.113,-8.286,0.0501,112.016,0.312,Electronic,2,8,1
26,0.00413,0.482,228857,0.758,0.0904,0.2,-3.333,0.057,125.005,0.253,Electronic,2,7,1
40,0.0253,0.604,245435,0.892,0.849,0.0706,-4.905,0.245,144.038,0.52,Electronic,2,2,1
24,0.458,0.754,461689,0.469,0.868,0.0846,-10.898,0.414,190.079,0.295,Electronic,2,11,0
24,0.0237,0.767,247432,0.638,0.000118,0.213,-7.851,0.0709,140.03,0.617,Electronic,2,9,1
36,0.0223,0.578,202456,0.809,0.00474,0.28,-3.177,0.0427,80.152,0.115,Electronic,2,10,0
47,0.191,0.467,225000,0.639,2.24e-06,0.102,-6.384,0.124,127.758,0.155,Electronic,2,3,1
35,0.0288,0.285,252400,0.665,0.0128,0.42,-7.51,0.0469,132.443,0.0981,Electronic,2,11,0
41,0.0117,0.562,212815,0.947,8.15e-05,0.143,-4.852,0.0405,149.985,0.41,Electronic,2,2,0
45,0.635,0.515,250360,0.336,0.514,0.0637,-9.812,0.0286,152.405,0.327,Electronic,2,0,0
27,0.315,0.639,183652,0.413,1.22e-06,0.0924,-10.757,0.0457,115.049,0.207,Electronic,2,2,1
59,0.136,0.336,233684,0.746,0.0,0.737,-4.315,0.0685,151.756,0.21,Electronic,2,4,1
43,0.099,0.775,164865,0.964,0.0664,0.107,-5.168,0.0406,144.017,0.52,Electronic,2,0,1
50,0.0217,0.838,216960,0.963,0.000488,0.254,-3.783,0.15,124.944,0.558,Electronic,2,4,0
41,0.000306,0.591,352533,0.954,0.0031,0.0778,-6.492,0.046,131.172,0.676,Electronic,2,9,0
35,0.0925,0.253,398600,0.621,0.0384,0.111,-9.272,0.0706,80.932,0.0723,Electronic,2,1,1
32,0.359,0.707,453200,0.515,0.0,0.237,-12.299,0.772,115.171,0.654,Electronic,2,9,1
18,0.506,0.436,127231,0.694,0.864,0.218,-9.808,0.0522,194.998,0.873,Electronic,2,5,0
40,0.00128,0.735,189100,0.972,0.891,0.659,-3.154,0.0664,131.967,0.636,Electronic,2,10,0
42,0.00621,0.297,466280,0.879,0.355,0.166,-3.965,0.053,117.411,0.294,Electronic,2,3,0
28,0.0679,0.491,306587,0.968,2.87e-06,0.209,-1.587,0.529,155.091,0.19,Electronic,2,2,1
40,0.31,0.976,496568,0.385,0.911,0.11,-11.518,0.113,121.007,0.592,Electronic,2,2,1
51,7.17e-05,0.603,285533,0.92,0.11,0.222,-4.828,0.0299,127.868,0.401,Electronic,2,3,0
35,0.00158,0.481,225000,0.895,0.0387,0.175,-4.295,0.0517,128.059,0.0663,Electronic,2,9,0
29,0.00141,0.797,247962,0.973,0.3,0.503,-1.496,0.0628,130.02,0.239,Electronic,2,1,1
60,0.0311,0.646,171000,0.854,0.0032,0.0505,-2.773,0.459,159.876,0.577,Electronic,2,4,0
57,0.019,0.379,271059,0.756,0.000178,0.186,-5.379,0.106,169.979,0.116,Electronic,2,1,1
44,0.0174,0.643,149189,0.968,0.0305,0.144,-1.024,0.0612,147.938,0.181,Electronic,2,8,0
46,0.263,0.642,287440,0.83,0.0032,0.0839,-5.903,0.0336,135.982,0.551,Electronic,2,5,0
42,0.674,0.763,249559,0.606,0.00973,0.238,-9.754,0.117,102.026,0.698,Electronic,2,3,1
36,0.0047,0.391,241548,0.904,0.0239,0.339,-4.764,0.079,153.397,0.322,Electronic,2,4,0
47,0.00136,0.778,166400,0.992,0.677,0.148,-1.204,0.294,75.015,0.539,Electronic,2,4,0
36,0.000538,0.686,255360,0.958,0.233,0.0741,-2.613,0.103,124.955,0.183,Electronic,2,4,0
32,0.00784,0.748,150400,0.913,0.0174,0.089,-3.327,0.261,149.992,0.0917,Electronic,2,9,0
50,0.00467,0.393,212893,0.938,0.717,0.398,-5.819,0.137,177.055,0.102,Electronic,2,0,0
40,0.0238,0.588,232841,0.845,0.0018,0.0762,-3.31,0.0362,131.961,0.0566,Electronic,2,5,1
37,0.156,0.475,311724,0.751,0.487,0.0941,-5.979,0.033,86.962,0.116,Electronic,2,10,1
39,0.00507,0.493,223608,0.93,0.508,0.111,-3.076,0.133,149.976,0.263,Electronic,2,4,0
63,0.0158,0.853,269150,0.798,0.948,0.0967,-7.995,0.068,129.983,0.42,Electronic,2,7,1
44,0.345,0.653,310846,0.235,0.895,0.0909,-17.429,0.0421,119.974,0.339,Electronic,2,11,0
43,0.0184,0.776,437242,0.596,0.0625,0.0442,-10.139,0.0533,109.991,0.29,Electronic,2,3,0
44,0.00773,0.871,222076,0.648,0.00614,0.0748,-7.111,0.0791,126.006,0.659,Electronic,2,11,0
32,0.00273,0.587,213723,0.927,0.0,0.109,-2.197,0.111,136.921,0.576,Electronic,2,3,0
33,0.0626,0.794,300125,0.626,0.00282,0.117,-8.304,0.0718,90.0,0.609,Electronic,2,4,0
40,0.0359,0.476,185123,0.932,0.0,0.391,-2.743,0.387,92.241,0.534,Electronic,2,1,1
43,0.239,0.722,257400,0.63,1.05e-06,0.177,-8.591,0.205,93.025,0.434,Electronic,2,9,0
19,0.0407,0.327,410373,0.491,0.818,0.16,-9.712,0.0331,110.269,0.166,Electronic,2,2,1
35,0.208,0.62,456979,0.574,0.82,0.0649,-9.756,0.0368,128.056,0.226,Electronic,2,0,1
50,0.0343,0.67,390621,0.909,0.0113,0.0647,-4.044,0.145,145.04,0.214,Electronic,2,8,1
48,0.0467,0.777,245787,0.545,0.73,0.0611,-7.591,0.0483,96.17,0.77,Electronic,2,7,0
22,0.00051,0.637,290213,0.996,0.845,0.628,-9.132,0.055,124.991,0.301,Electronic,2,9,0
40,0.000272,0.692,234551,0.921,0.405,0.0506,-4.654,0.0632,150.04,0.17,Electronic,2,5,1
45,0.00491,0.466,239727,0.732,0.167,0.671,-4.587,0.0426,129.995,0.21,Electronic,2,8,1
37,0.095,0.544,269696,0.97,0.00642,0.12,-2.431,0.206,149.964,0.426,Electronic,2,8,1
64,0.101,0.681,204699,0.925,1.7e-05,0.343,-5.436,0.209,135.953,0.646,Electronic,2,11,0
43,0.023,0.625,244966,0.958,0.002,0.329,0.034,0.408,145.071,0.61,Electronic,2,5,0
41,0.00185,0.631,318021,0.662,0.58,0.0598,-6.694,0.321,140.046,0.326,Electronic,2,4,0
46,0.075,0.525,297316,0.634,0.000106,0.113,-5.866,0.037,170.065,0.661,Electronic,2,4,0
17,0.943,0.824,215828,0.392,0.933,0.0938,-12.606,0.0419,120.012,0.456,Electronic,1,3,1
28,0.000156,0.637,324661,0.925,0.677,0.0904,-6.84,0.0548,132.976,0.715,Electronic,2,1,1
65,0.271,0.724,160502,0.806,0.817,0.16,-3.601,0.192,159.015,0.785,Electronic,2,4,0
32,0.0367,0.543,196774,0.716,0.0,0.16,-6.934,0.233,186.028,0.455,Electronic,2,1,0
33,0.0309,0.579,217550,0.765,0.000789,0.38,-1.758,0.0383,109.2,0.0943,Electronic,2,11,0
51,0.434,0.844,281627,0.572,0.83,0.54,-7.85,0.0866,106.005,0.754,Electronic,2,9,0
31,0.428,0.507,386853,0.693,0.516,0.0827,-6.798,0.03,89.982,0.252,Electronic,2,5,0
34,0.0917,0.784,226000,0.623,0.155,0.246,-8.451,0.0347,101.518,0.128,Electronic,2,5,0
34,0.0292,0.619,228554,0.721,0.892,0.208,-8.299,0.0558,140.114,0.0397,Electronic,2,0,1
34,0.00155,0.531,346253,0.87,0.653,0.0891,-5.165,0.035,124.99,0.197,Electronic,2,11,1
31,0.00134,0.776,267556,0.792,0.875,0.335,-7.788,0.0424,118.018,0.219,Electronic,2,2,1
52,0.19,0.686,206293,0.61,0.000931,0.071,-5.902,0.0262,80.567,0.766,Electronic,2,10,0
45,0.0792,0.575,337507,0.637,0.911,0.384,-8.874,0.0348,136.025,0.122,Electronic,2,4,1
30,0.000273,0.51,235200,0.774,0.664,0.219,-3.664,0.0419,99.985,0.0338,Electronic,2,4,0
43,0.000999,0.47,377612,0.523,0.00248,0.477,-7.193,0.0263,95.291,0.0537,Electronic,2,0,1
38,0.000803,0.362,247500,0.906,0.5,0.0834,-4.519,0.0609,90.006,0.117,Electronic,2,5,0
40,0.334,0.533,162679,0.56,1.94e-05,0.112,-5.461,0.0462,77.554,0.139,Electronic,2,1,1
44,0.00302,0.724,272500,0.734,0.0944,0.0849,-6.068,0.0427,93.633,0.288,Electronic,2,4,0
50,0.12,0.651,230053,0.925,0.0,0.057,-3.389,0.053,106.286,0.658,Electronic,2,8,1
42,0.0168,0.762,297547,0.849,0.514,0.087,-8.468,0.0561,105.008,0.756,Electronic,2,1,1
30,0.00649,0.583,222000,0.977,0.117,0.174,-1.149,0.257,159.95,0.518,Electronic,2,1,1
22,0.0168,0.512,243582,0.512,0.000288,0.316,-8.202,0.0964,133.723,0.303,Electronic,2,1,1
32,0.0151,0.728,248276,0.902,0.00144,0.361,-0.643,0.197,145.043,0.22,Electronic,2,4,0
48,0.881,0.629,295867,0.583,0.499,0.104,-11.235,0.0445,119.078,0.261,Electronic,2,7,1
31,0.366,0.531,72797,0.861,0.816,0.144,-7.376,0.0597,162.125,0.168,Electronic,2,8,1
33,0.00218,0.467,231429,0.802,0.152,0.29,-5.131,0.0343,139.895,0.108,Electronic,2,6,0
46,0.314,0.496,385000,0.939,0.0129,0.107,-3.44,0.434,149.905,0.084,Electronic,2,8,1
44,0.00129,0.559,290400,0.928,0.0918,0.253,-5.358,0.0768,142.907,0.211,Electronic,2,11,0
35,0.0434,0.581,250286,0.942,0.0,0.281,-1.378,0.0538,139.976,0.41,Electronic,2,2,1
32,0.0142,0.819,198195,0.905,0.00074,0.401,-0.302,0.269,75.001,0.406,Electronic,2,2,1
48,0.244,0.597,281143,0.961,0.412,0.0928,-2.909,0.0492,140.034,0.345,Electronic,2,8,1
43,0.0329,0.575,716986,0.838,0.614,0.643,-5.104,0.03,139.941,0.238,Electronic,2,1,0
47,0.398,0.691,394933,0.669,0.0347,0.35,-7.158,0.0295,135.911,0.57,Electronic,2,4,0
49,0.0314,0.617,282560,0.393,0.00512,0.067,-11.767,0.0353,136.213,0.84,Electronic,2,4,0
49,0.607,0.764,212058,0.308,0.128,0.162,-12.342,0.0505,119.98,0.098,Electronic,2,8,1
34,0.0627,0.722,275541,0.893,0.0024,0.267,-4.801,0.0475,93.637,0.854,Electronic,2,0,1
24,0.0128,0.45,220000,0.755,0.205,0.802,-8.63,0.544,120.156,0.283,Electronic,2,2,0
43,0.0907,0.54,219855,0.601,0.000104,0.0905,-8.627,0.192,129.144,0.133,Electronic,2,3,0
27,0.00888,0.767,250500,0.687,0.176,0.221,-2.439,0.18,160.013,0.58,Electronic,2,9,0
38,0.0747,0.528,300987,0.622,0.258,0.0997,-10.015,0.0375,167.149,0.756,Electronic,2,9,0
62,0.0241,0.551,290704,0.839,0.00391,0.0874,-2.461,0.0578,141.976,0.314,Electronic,2,8,1
23,0.0548,0.668,212160,0.745,0.462,0.0994,-12.552,0.0445,125.007,0.0399,Electronic,2,1,1
36,0.154,0.702,249147,0.805,0.00173,0.0923,-9.423,0.0629,119.831,0.919,Electronic,2,5,0
55,0.00996,0.48,204373,0.676,0.642,0.116,-7.727,0.0631,144.514,0.199,Electronic,2,7,1
27,0.0358,0.735,436307,0.813,0.0118,0.0783,-9.066,0.0506,120.006,0.887,Electronic,2,4,0
31,0.00415,0.64,217046,0.989,0.0285,0.46,-2.917,0.154,127.972,0.286,Electronic,2,5,0
37,0.00396,0.383,205241,0.912,0.00245,0.411,-1.87,0.345,72.51,0.552,Electronic,2,4,0
23,0.0805,0.61,202040,0.812,0.0733,0.15,-7.922,0.0321,122.977,0.619,Electronic,2,2,1
31,0.000175,0.547,240000,0.944,0.496,0.102,-3.631,0.0417,140.058,0.0387,Electronic,2,3,1
45,0.00383,0.503,226752,0.683,5.01e-05,0.115,-7.061,0.0614,137.02,0.29,Electronic,2,3,1
67,0.00642,0.832,157500,0.702,4.21e-06,0.105,-7.787,0.0523,127.985,0.14,Electronic,2,10,0
29,0.222,0.745,324693,0.599,0.886,0.379,-11.532,0.0384,112.012,0.349,Electronic,2,1,1
59,0.0206,0.55,252231,0.824,0.708,0.112,-4.018,0.0503,150.049,0.295,Electronic,2,1,0
39,0.281,0.774,418867,0.625,0.874,0.106,-11.539,0.0787,125.006,0.217,Electronic,2,11,1
53,0.16,0.527,184000,0.951,0.0,0.167,-2.146,0.439,149.825,0.532,Electronic,2,0,1
26,0.0145,0.58,201694,0.72,0.598,0.281,-5.541,0.0638,143.816,0.16,Electronic,2,10,0
42,0.00241,0.642,145574,0.687,0.000913,0.221,-5.979,0.0319,122.014,0.459,Electronic,2,1,1
53,0.493,0.61,410578,0.426,0.854,0.108,-11.538,0.147,126.975,0.33,Electronic,2,3,0
50,0.398,0.741,342163,0.375,0.903,0.0997,-13.836,0.0486,102.028,0.102,Electronic,2,10,0
37,0.109,0.601,365793,0.524,0.00702,0.12,-8.234,0.0261,137.999,0.309,Electronic,2,7,0
38,0.00114,0.583,517117,0.644,0.92,0.101,-10.123,0.0341,123.003,0.549,Electronic,1,5,0
42,0.387,0.657,206522,0.679,0.0203,0.0833,-6.57,0.027,109.572,0.441,Electronic,2,7,1
37,0.136,0.731,283040,0.542,0.929,0.122,-9.168,0.0662,129.055,0.651,Electronic,2,2,0
58,0.189,0.985,562239,0.686,0.669,0.193,-9.905,0.051,120.004,0.693,Electronic,2,1,1
49,0.0323,0.71,344774,0.674,0.625,0.349,-7.997,0.0412,152.037,0.585,Electronic,2,7,1
55,0.0266,0.795,177596,0.642,1.2e-05,0.0805,-4.089,0.0425,115.009,0.608,Electronic,2,11,0
42,0.00483,0.478,205560,0.875,0.00972,0.121,-5.484,0.0544,148.433,0.509,Electronic,2,3,0
30,0.185,0.675,213787,0.536,4.31e-06,0.114,-10.4,0.0869,120.017,0.0584,Electronic,2,8,1
55,0.000107,0.793,372555,0.851,0.669,0.032,-6.303,0.0599,120.002,0.62,Electronic,2,10,0
26,0.0206,0.554,365200,0.587,0.0138,0.0652,-10.585,0.0399,155.99,0.852,Electronic,2,0,0
38,0.0649,0.668,211200,0.879,0.451,0.666,-6.493,0.361,149.933,0.359,Electronic,2,4,0
35,0.0069,0.802,240234,0.739,0.00134,0.0433,-8.188,0.0689,127.997,0.701,Electronic,2,3,0
45,0.181,0.83,309603,0.498,0.825,0.0831,-14.023,0.0512,111.997,0.211,Electronic,2,10,0
35,0.00499,0.645,545533,0.161,0.859,0.0728,-15.436,0.0716,159.022,0.843,Electronic,1,4,0
49,0.00956,0.433,337240,0.637,0.0849,0.123,-8.138,0.0283,109.924,0.21,Electronic,2,3,0
47,0.594,0.676,455907,0.437,0.214,0.19,-12.64,0.156,74.484,0.468,Electronic,2,3,0
35,1.47e-05,0.453,179747,0.947,0.815,0.3,-4.777,0.0349,139.99,0.684,Electronic,2,9,0
30,0.183,0.737,91040,0.64,0.629,0.447,-12.339,0.0682,98.612,0.462,Electronic,2,1,1
32,0.00257,0.588,207426,0.957,0.298,0.36,-0.729,0.177,159.986,0.883,Electronic,2,11,1
38,0.0246,0.563,219000,0.975,0.0181,0.137,-1.985,0.0598,160.095,0.826,Electronic,2,1,1
33,0.00198,0.748,116806,0.274,0.818,0.116,-16.126,0.0841,145.767,0.743,Electronic,1,7,1
30,0.00663,0.654,145018,0.699,0.945,0.361,-3.745,0.202,177.93,0.371,Electronic,2,0,0
26,0.00411,0.701,347200,0.668,0.714,0.6,-6.398,0.0554,149.947,0.404,Electronic,2,4,0
45,0.00577,0.381,267800,0.937,0.0155,0.169,-4.782,0.0391,173.958,0.0397,Electronic,2,10,0
36,0.136,0.64,280027,0.485,0.542,0.112,-10.425,0.0433,88.002,0.0392,Electronic,2,0,0
30,0.027,0.536,183600,0.885,0.000823,0.518,-2.998,0.0529,149.778,0.252,Electronic,2,9,0
54,0.246,0.624,223500,0.638,0.2,0.0939,-8.075,0.0482,160.001,0.238,Electronic,2,10,1
27,0.0749,0.592,314561,0.93,0.000654,0.242,-1.419,0.0606,144.929,0.473,Electronic,2,4,0
53,0.0154,0.754,244967,0.755,0.0827,0.158,-5.041,0.303,96.941,0.438,Electronic,2,1,1
76,0.00178,0.674,121160,0.789,0.0071,0.0754,-6.903,0.0676,129.804,0.918,Electronic,2,11,0
34,0.0646,0.904,240000,0.592,0.0,0.0785,-3.139,0.273,130.104,0.406,Electronic,2,4,0
27,0.0282,0.565,241040,0.688,0.0878,0.153,-8.197,0.0648,131.055,0.408,Electronic,2,0,0
57,0.00243,0.566,226000,0.903,8.31e-05,0.0996,-0.484,0.0385,150.074,0.0406,Electronic,2,7,1
33,0.000457,0.66,304469,0.681,0.21,0.0812,-6.58,0.0813,69.984,0.225,Electronic,2,5,0
44,0.0472,0.7,247850,0.555,0.109,0.0876,-9.389,0.267,169.492,0.865,Electronic,2,2,1
26,0.0103,0.924,267560,0.595,0.573,0.0873,-3.862,0.0583,125.114,0.955,Electronic,2,6,1
56,0.00282,0.4,383627,0.756,0.753,0.0695,-8.423,0.0492,123.828,0.0924,Electronic,2,2,1
25,0.0522,0.738,504999,0.599,0.317,0.105,-8.083,0.0394,120.021,0.594,Electronic,2,6,0
46,0.021,0.663,302267,0.719,0.00919,0.162,-7.128,0.0479,119.99,0.489,Electronic,2,4,1
42,0.00156,0.725,115547,0.74,0.000464,0.338,-5.08,0.0323,92.978,0.827,Electronic,2,11,0
27,0.161,0.621,265905,0.651,4.86e-05,0.116,-7.392,0.0304,88.018,0.276,Electronic,2,4,0
57,0.0441,0.726,182373,0.907,0.000193,0.323,-2.674,0.038,103.015,0.64,Electronic,2,9,1
34,0.0994,0.635,209973,0.68,0.00356,0.0908,-7.852,0.0267,105.882,0.559,Electronic,2,8,0
55,0.384,0.737,194735,0.457,0.381,0.104,-8.547,0.0339,147.947,0.447,Electronic,2,10,0
35,0.00947,0.624,222408,0.875,7.07e-05,0.112,-3.87,0.0604,150.021,0.538,Electronic,2,8,1
37,0.0692,0.63,258933,0.591,0.384,0.0607,-7.135,0.0337,148.071,0.242,Electronic,2,9,1
31,0.00038,0.328,261001,0.977,0.286,0.281,-0.335,0.158,75.026,0.436,Electronic,2,9,1
40,0.101,0.768,194520,0.74,0.0103,0.115,-4.373,0.0283,110.053,0.893,Electronic,2,9,1
40,0.00145,0.463,296914,0.705,0.00084,0.204,-6.072,0.0598,175.021,0.439,Electronic,2,2,0
39,0.000157,0.715,353747,0.939,0.756,0.667,-4.775,0.0845,120.022,0.569,Electronic,2,1,1
44,0.00155,0.61,207714,0.732,0.92,0.662,-13.799,0.0507,140.008,0.0383,Electronic,2,6,1
36,0.306,0.803,224040,0.444,0.0254,0.318,-9.078,0.0773,140.042,0.44,Electronic,2,4,1
41,0.178,0.83,581807,0.309,0.918,0.365,-14.558,0.0686,99.005,0.263,Electronic,2,10,0
37,0.00187,0.657,317018,0.958,0.000344,0.332,-5.924,0.0911,139.993,0.703,Electronic,2,2,1
37,0.0109,0.656,217280,0.904,0.0107,0.201,-7.065,0.0365,131.997,0.545,Electronic,2,5,0
44,0.337,0.588,253933,0.182,0.294,0.0741,-16.192,0.0567,122.574,0.523,Electronic,1,0,1
38,0.00108,0.607,412440,0.773,0.92,0.12,-7.08,0.0498,128.013,0.458,Electronic,2,2,1
38,0.0811,0.763,234507,0.838,0.673,0.111,-8.179,0.245,135.12,0.618,Electronic,2,5,0
29,0.0136,0.591,227893,0.9,2.07e-06,0.285,-4.293,0.0872,127.931,0.284,Electronic,2,10,1
39,0.29,0.768,275893,0.514,0.546,0.302,-5.956,0.0379,117.995,0.467,Electronic,2,9,1
26,0.00673,0.732,326613,0.452,0.843,0.19,-8.829,0.0918,127.546,0.205,Electronic,2,1,1
30,0.0355,0.607,200993,0.943,0.352,0.47,-7.774,0.486,155.142,0.35,Electronic,2,2,1
45,0.00812,0.837,289400,0.516,0.507,0.11,-7.735,0.0574,138.976,0.213,Electronic,2,10,0
59,0.501,0.772,380498,0.451,0.7,0.213,-12.242,0.0551,96.086,0.558,Electronic,2,3,0
39,0.0109,0.738,150000,0.867,0.0825,0.213,-5.249,0.227,160.066,0.366,Electronic,3,11,1
29,0.0177,0.562,217600,0.969,0.107,0.152,-2.647,0.0764,150.073,0.28,Electronic,2,2,1
42,0.000136,0.481,354667,0.811,0.0673,0.65,-5.223,0.0354,179.967,0.279,Electronic,2,7,0
43,0.000866,0.664,197064,0.973,4.92e-05,0.193,-1.251,0.0587,99.978,0.525,Electronic,2,9,1
37,0.064,0.761,245760,0.828,0.0,0.257,-1.155,0.0879,125.001,0.174,Electronic,2,5,1
34,0.00351,0.702,32145,0.871,0.539,0.53,-4.263,0.0344,111.914,0.37,Electronic,2,4,0
37,0.331,0.539,239868,0.544,7.95e-05,0.13,-7.102,0.0265,134.001,0.268,Electronic,2,1,0
33,0.00295,0.559,232644,0.965,0.00656,0.218,-1.388,0.0826,174.126,0.325,Electronic,2,0,0
39,0.0988,0.701,392593,0.779,0.844,0.363,-12.888,0.0573,147.022,0.384,Electronic,2,10,0
33,0.111,0.504,294059,0.75,0.854,0.124,-5.492,0.0244,100.049,0.374,Electronic,2,8,1
34,0.361,0.489,285413,0.995,0.846,0.608,-4.427,0.179,122.494,0.0803,Electronic,2,5,0
48,0.0289,0.699,144000,0.945,0.0,0.362,-0.942,0.306,149.95,0.861,Electronic,2,4,0
43,0.361,0.466,254840,0.698,0.0063,0.149,-6.463,0.0891,78.054,0.274,Electronic,2,0,1
28,0.018,0.629,252800,0.962,9.99e-05,0.702,-2.917,0.391,74.964,0.256,Electronic,2,4,0
42,0.000586,0.378,191294,0.933,0.0132,0.219,-2.102,0.314,170.653,0.346,Electronic,2,8,0
50,0.887,0.549,220656,0.309,0.0,0.123,-7.254,0.0434,116.157,0.259,Electronic,3,9,1
36,0.0315,0.728,208620,0.336,0.879,0.124,-11.41,0.189,78.909,0.434,Electronic,2,10,0
28,0.0168,0.465,230400,0.989,0.31,0.132,-0.66,0.198,149.788,0.127,Electronic,2,3,0
44,0.105,0.732,386358,0.843,0.897,0.0641,-6.094,0.0416,136.013,0.388,Electronic,2,3,1
45,0.0155,0.586,225611,0.603,4.19e-05,0.138,-8.865,0.0402,156.993,0.556,Electronic,2,7,1
27,0.00422,0.614,281143,0.544,0.19,0.0855,-7.063,0.0351,140.109,0.225,Electronic,2,1,1
